-0.0005533695220947266	-7.499549865722656	1.0
-3.038999557495117	-0.049067139625549316	1.0
-0.0003552436828613281	-7.943508625030518	1.0
-5.477019309997559	-0.004190683364868164	1.0
-0.0016303062438964844	-6.4198408126831055	1.0
-0.04738569259643555	-3.073035717010498	1.0
-4.0665082931518555	-0.017285704612731934	1.0
-5.5832109451293945	-0.0037674903869628906	1.0
-0.002147197723388672	-6.144634246826172	1.0
-0.004866600036621094	-5.327808856964111	1.0
-5.4625139236450195	-0.004251956939697266	1.0
-5.53131103515625e-05	-9.805318832397461	1.0
-6.819894790649414	-0.0010924339294433594	1.0
-4.495641231536865	-0.011220216751098633	1.0
-3.8511242866516113	-0.021484971046447754	1.0
-4.294100761413574	-0.013742804527282715	1.0
-6.271711349487305	-0.0018906593322753906	1.0
-8.106231689453125e-06	-11.68708610534668	1.0
-7.69183874130249	-0.0004565715789794922	1.0
-4.76837158203125e-06	-12.231901168823242	1.0
-7.422049522399902	-0.0005981922149658203	1.0
-0.0006268024444580078	-7.375113487243652	1.0
-0.006862163543701172	-4.985174655914307	1.0
-0.0015940666198730469	-6.442307472229004	1.0
-6.464496612548828	-0.0015590190887451172	1.0
