-6.085460662841797	-0.0022783279418945312	1.0
-6.6329779624938965	-0.0013170242309570312	1.0
-5.904019355773926	-0.0027322769165039062	1.0
-0.00018453598022460938	-8.59825325012207	1.0
-0.16902309656143188	-1.8610416650772095	1.0
-4.414283275604248	-0.012177109718322754	1.0
-7.64866828918457	-0.000476837158203125	1.0
-0.01321423053741455	-4.333059310913086	1.0
-6.733937740325928	-0.0011906623840332031	1.0
-7.229297637939453	-0.0007252693176269531	1.0
-5.0063700675964355	-0.006717681884765625	1.0
-0.02668631076812744	-3.6369171142578125	1.0
-7.261469841003418	-0.0007023811340332031	1.0
-7.266043663024902	-0.0006990432739257812	1.0
-5.047921180725098	-0.006443500518798828	1.0
-0.00015282630920410156	-8.785683631896973	1.0
-0.00476837158203125	-5.348127841949463	1.0
-6.131602764129639	-0.002175569534301758	1.0
-0.16094434261322021	-1.9060897827148438	1.0
-3.9369444847106934	-0.01970052719116211	1.0
-4.395998001098633	-0.012403130531311035	1.0
-7.218538761138916	-0.0007331371307373047	1.0
-0.0009729862213134766	-6.935589790344238	1.0
-7.532622337341309	-0.0005354881286621094	1.0
-7.608700275421143	-0.0004961490631103516	1.0
