-8.106231689453125e-06	-11.732185363769531	1.0
-7.012116432189941	-0.0009012222290039062	1.0
-5.849306106567383	-0.002886056900024414	1.0
-4.682659149169922	-0.009297370910644531	1.0
-0.0011627674102783203	-6.757534980773926	1.0
-5.572688579559326	-0.003807544708251953	1.0
-0.002788543701171875	-5.883636474609375	1.0
-7.083955764770508	-0.0008387565612792969	1.0
-3.753974199295044	-0.02370321750640869	1.0
-2.6313977241516113	-0.07469964027404785	1.0
-0.0002892017364501953	-8.14816665649414	1.0
-0.003360748291015625	-5.697294235229492	1.0
-0.03723275661468506	-3.3091251850128174	1.0
-0.00146484375	-6.526647567749023	1.0
-0.0004520416259765625	-7.70212459564209	1.0
-3.0073623657226562	-0.05068492889404297	1.0
-0.02598130702972412	-3.663341999053955	1.0
-0.002435445785522461	-6.018888473510742	1.0
-1.811981201171875e-05	-10.91998291015625	1.0
-0.0069730281829833984	-4.969194412231445	1.0
-3.568448781967163	-0.028604745864868164	1.0
-4.38230037689209	-0.012575387954711914	1.0
-4.389708518981934	-0.012481927871704102	1.0
-0.0022025108337402344	-6.119285583496094	1.0
-2.0503997802734375e-05	-10.786563873291016	1.0
