-0.13614916801452637	-2.0613064765930176	1.0
-0.07639122009277344	-2.609839916229248	1.0
-3.4539413452148438	-0.03213155269622803	1.0
-4.5971856117248535	-0.010131359100341797	1.0
-0.002930164337158203	-5.834153652191162	1.0
-4.80561637878418	-0.008217334747314453	1.0
-0.07888138294219971	-2.5789923667907715	1.0
-0.02052760124206543	-3.896226644515991	1.0
-4.541731834411621	-0.010712146759033203	1.0
-0.24313509464263916	-1.5332438945770264	1.0
-1.551976203918457	-0.23804020881652832	1.0
-0.07457244396209717	-2.633038282394409	1.0
-0.0449678897857666	-3.1242055892944336	1.0
-3.2179436683654785	-0.040860891342163086	1.0
-3.7747297286987305	-0.023210644721984863	1.0
-3.354158639907837	-0.03556370735168457	1.0
-0.28664830327033997	-1.3894020318984985	1.0
-5.133882999420166	-0.005911111831665039	1.0
-0.051752448081970215	-2.9870474338531494	1.0
-0.0036361217498779297	-5.618659973144531	1.0
-0.11258524656295776	-2.239809274673462	1.0
-2.98608660697937	-0.05180346965789795	1.0
-0.06349360942840576	-2.788393974304199	1.0
-2.0879955291748047	-0.1323152780532837	1.0
-3.8046555519104004	-0.022518515586853027	1.0
