-0.15903615951538086	-1.9170880317687988	1.0
-0.08045125007629395	-2.5600597858428955	1.0
-0.6845061779022217	-0.7018633484840393	1.0
-0.24304348230361938	-1.533576488494873	1.0
-0.10631608963012695	-2.2940258979797363	1.0
-0.4679059684276581	-0.98433518409729	1.0
-0.3607805073261261	-1.1944581270217896	1.0
-1.2537076473236084	-0.3360947072505951	1.0
-0.021380901336669922	-3.8559231758117676	1.0
-0.9756985902786255	-0.4730948209762573	1.0
-0.1486913561820984	-1.9793071746826172	1.0
-0.1408115029335022	-2.0299124717712402	1.0
-1.059327244758606	-0.42570191621780396	1.0
-0.6275922656059265	-0.7633029222488403	1.0
-0.06383419036865234	-2.783212184906006	1.0
-0.8952627182006836	-0.5250940322875977	1.0
-0.18812531232833862	-1.7632355690002441	1.0
-0.17316550016403198	-1.8388415575027466	1.0
-0.810318112373352	-0.5882766246795654	1.0
-0.7667928338050842	-0.6245551109313965	1.0
-1.1131558418273926	-0.3982718884944916	1.0
-0.7163901925086975	-0.6704320907592773	1.0
-0.2525966167449951	-1.4996024370193481	1.0
-0.9912213683128357	-0.46381983160972595	1.0
-0.32178378105163574	-1.290456771850586	1.0
